FIPS,YEAR,unemp_rate
19037,2020,4.2
19037,2019,2.6
19037,2018,2.5
19037,2017,2.9
19037,2016,4.0
19037,2015,4.5
19037,2014,4.8
19037,2013,5.0
19037,2012,5.2
19037,2011,6.3
19039,2021,3.9
19039,2020,5.3
19039,2019,2.8
19039,2018,2.9
19039,2017,3.1
19039,2016,3.4
19039,2015,4.1
19039,2014,4.5
19039,2013,5.5
19039,2012,6.0
19039,2011,7.1
19041,2021,3.3
19041,2020,4.3
19041,2019,2.6
19041,2018,3.2
19041,2017,3.6
19041,2016,3.8
19041,2015,3.6
19041,2014,4.2
19041,2013,4.5
19041,2012,5.0
19041,2011,5.5
19043,2021,4.9
19043,2020,5.9
19043,2019,3.7
19043,2018,3.4
19043,2017,4.1
19043,2016,4.5
19043,2015,4.1
19043,2014,5.0
19043,2013,5.6
19043,2012,5.7
19043,2011,6.2
19045,2021,4.9
19045,2020,6.6
19045,2019,3.6
19045,2018,3.3
19045,2017,4.0
19045,2016,4.9
19045,2015,5.0
19045,2014,5.3
19045,2013,5.7
19045,2012,6.1
19045,2011,6.7
19047,2021,4.4
19047,2020,4.7
19047,2019,3.1
19047,2018,3.2
19047,2017,3.7
19047,2016,5.0
19047,2015,4.2
19047,2014,4.1
19047,2013,4.4
19047,2012,4.4
19047,2011,4.8
19049,2021,2.5
19049,2020,3.2
19049,2019,1.8
19049,2018,1.6
19049,2017,2.0
19049,2016,2.5
19049,2015,2.8
19049,2014,3.3
19049,2013,3.6
19049,2012,3.9
19049,2011,4.3
19051,2021,3.0
19051,2020,3.9
19051,2019,2.7
19051,2018,2.7
19051,2017,3.3
19051,2016,4.1
19051,2015,4.4
19051,2014,5.1
19051,2013,5.5
19051,2012,5.7
19051,2011,6.2
19053,2021,3.5
19053,2020,4.3
19053,2019,2.4
19053,2018,2.6
19053,2017,2.9
19053,2016,3.6
19053,2015,3.3
19053,2014,3.8
19053,2013,4.5
19053,2012,4.4
19053,2011,5.0
19055,2021,3.2
19055,2020,4.1
19055,2019,2.4
19055,2018,2.2
19055,2017,2.8
19055,2016,3.6
19055,2015,3.4
19055,2014,3.8
19055,2013,4.3
19055,2012,4.5
19055,2011,5.5
19057,2021,5.7
19057,2020,7.2
19057,2019,3.8
19057,2018,3.2
19057,2017,4.1
19057,2016,4.8
19057,2015,4.7
19057,2014,5.0
19057,2013,6.0
19057,2012,6.1
19057,2011,6.8
19059,2021,3.8
19059,2020,5.2
19059,2019,2.9
19059,2018,3.4
19059,2017,3.8
19059,2016,4.5
19059,2015,3.9
19059,2014,4.7
19059,2013,5.3
19059,2012,5.6
19059,2011,6.4
19061,2021,4.2
19061,2020,6.0
19061,2019,2.7
19061,2018,2.6
19061,2017,3.1
19061,2016,3.7
19061,2015,3.6
19061,2014,4.1
19061,2013,4.5
19061,2012,4.5
19061,2011,5.1
19063,2021,4.1
19063,2020,5.2
19063,2019,2.7
19063,2018,3.0
19063,2017,3.4
19063,2016,4.5
19063,2015,3.7
19063,2014,4.0
19063,2013,4.1
19063,2012,4.4
19063,2011,5.7
19065,2021,4.4
19065,2020,5.5
19065,2019,3.5
19065,2018,3.1
19065,2017,3.7
19065,2016,4.5
19065,2015,4.5
19065,2014,5.0
19065,2013,5.3
19065,2012,5.4
19065,2011,6.3
19067,2021,4.2
19067,2020,6.2
19067,2019,3.6
19067,2018,2.9
19067,2017,3.4
19067,2016,3.8
19067,2015,3.7
19067,2014,4.5
19067,2013,5.5
19067,2012,6.2
19067,2011,6.6
19069,2021,3.9
19069,2020,4.3
19069,2019,2.6
19069,2018,2.5
19069,2017,3.1
19069,2016,4.0
19069,2015,3.3
19069,2014,4.0
19069,2013,4.4
19069,2012,4.5
19069,2011,5.2
19071,2021,3.0
19071,2020,3.5
19071,2019,2.9
19071,2018,2.1
19071,2017,2.9
19071,2016,3.6
19071,2015,3.3
19071,2014,3.9
19071,2013,4.2
19071,2012,5.1
19071,2011,5.9
19073,2021,3.6
19073,2020,4.8
19073,2019,2.6
19073,2018,2.6
19073,2017,3.1
19073,2016,3.5
19073,2015,3.5
19073,2014,4.0
19073,2013,4.7
19073,2012,4.9
19073,2011,5.6
19075,2021,3.2
19075,2020,4.0
19075,2019,2.5
19075,2018,2.4
19075,2017,2.8
19075,2016,3.3
19075,2015,3.8
19075,2014,4.2
19075,2013,4.4
19075,2012,4.5
19075,2011,5.0
19077,2021,3.7
19077,2020,4.7
19077,2019,2.8
19077,2018,2.5
19077,2017,3.0
19077,2016,3.4
19077,2015,3.7
19077,2014,4.4
19077,2013,5.1
19077,2012,5.6
19077,2011,6.2
19079,2021,3.5
19079,2020,3.9
19079,2019,2.5
19079,2018,2.4
19079,2017,2.9
19079,2016,3.4
19079,2015,4.2
19079,2014,4.5
19079,2013,5.5
19079,2012,6.9
19079,2011,8.9
19081,2021,3.4
19081,2020,4.5
19081,2019,2.3
19081,2018,2.3
19081,2017,2.5
19081,2016,2.7
19081,2015,2.7
19081,2014,3.3
19081,2013,4.0
19081,2012,4.5
19081,2011,5.6
19083,2021,3.5
19083,2020,4.2
19083,2019,2.9
19083,2018,2.7
19083,2017,2.9
19083,2016,3.6
19083,2015,3.9
19083,2014,4.3
19083,2013,5.1
19083,2012,5.3
19083,2011,5.9
19085,2021,3.4
19085,2020,3.8
19085,2019,2.3
19085,2018,2.2
19085,2017,2.6
19085,2016,3.2
19085,2015,3.4
19085,2014,4.0
19085,2013,4.5
19085,2012,5.0
19085,2011,5.6
19087,2021,3.8
19087,2020,5.1
19087,2019,2.6
19087,2018,2.5
19087,2017,3.0
19087,2016,3.5
19087,2015,3.9
19087,2014,4.4
19087,2013,5.3
19087,2012,5.9
19087,2011,6.9
19089,2021,3.6
19089,2020,4.4
19089,2019,2.8
19089,2018,2.6
19089,2017,3.0
19089,2016,3.6
19089,2015,3.6
19089,2014,4.1
19089,2013,4.6
19089,2012,4.6
19089,2011,5.4
19091,2021,3.3
19091,2020,4.3
19091,2019,2.7
19091,2018,2.6
19091,2017,3.1
19091,2016,3.0
19091,2015,3.3
19091,2014,3.8
19091,2013,4.1
19091,2012,4.2
19091,2011,5.1
19093,2021,3.2
19093,2020,3.9
19093,2019,2.1
19093,2018,2.2
19093,2017,2.5
19093,2016,2.8
19093,2015,3.1
19093,2014,3.6
19093,2013,4.0
19093,2012,4.0
19093,2011,4.9
19095,2021,3.9
19095,2020,4.8
19095,2019,2.4
19095,2018,2.4
19095,2017,2.9
19095,2016,3.5
19095,2015,3.5
19095,2014,4.2
19095,2013,4.1
19095,2012,4.5
19095,2011,5.0
19097,2021,4.8
19097,2020,6.3
19097,2019,3.2
19097,2018,2.9
19097,2017,3.5
19097,2016,4.4
19097,2015,4.2
19097,2014,5.1
19097,2013,5.4
19097,2012,5.4
19097,2011,6.6
19099,2021,4.1
19099,2020,5.5
19099,2019,3.0
19099,2018,2.8
19099,2017,3.2
19099,2016,3.6
19099,2015,3.9
19099,2014,4.4
19099,2013,5.1
19099,2012,5.9
19099,2011,6.8
19101,2021,4.4
19101,2020,6.5
19101,2019,2.8
19101,2018,2.7
19101,2017,3.6
19101,2016,4.3
19101,2015,3.8
19101,2014,4.4
19101,2013,5.0
19101,2012,5.2
19101,2011,6.0
19103,2021,3.4
19103,2020,4.7
19103,2019,2.0
19103,2018,2.0
19103,2017,2.5
19103,2016,2.6
19103,2015,2.6
19103,2014,3.1
19103,2013,3.4
19103,2012,3.7
19103,2011,4.1
19105,2021,4.1
19105,2020,5.5
19105,2019,3.1
19105,2018,3.0
19105,2017,3.6
19105,2016,4.3
19105,2015,4.1
19105,2014,4.9
19105,2013,5.3
19105,2012,5.2
19105,2011,5.9
19107,2021,4.1
19107,2020,4.9
19107,2019,3.2
19107,2018,3.0
19107,2017,3.6
19107,2016,4.3
19107,2015,4.2
19107,2014,4.4
19107,2013,5.1
19107,2012,5.4
19107,2011,6.2
19109,2021,3.2
19109,2020,4.0
19109,2019,2.3
19109,2018,2.2
19109,2017,2.5
19109,2016,2.7
19109,2015,2.8
19109,2014,3.2
19109,2013,3.5
19109,2012,3.9
19109,2011,4.4
19111,2021,5.5
19111,2020,6.5
19111,2019,3.8
19111,2018,4.1
19111,2017,5.4
19111,2016,6.0
19111,2015,5.3
19111,2014,5.9
19111,2013,7.1
19111,2012,7.2
19111,2011,8.2
19113,2021,4.4
19113,2020,6.0
19113,2019,2.7
19113,2018,2.7
19113,2017,3.2
19113,2016,3.5
19113,2015,3.8
19113,2014,4.4
19113,2013,5.0
19113,2012,5.2
19113,2011,5.7
19115,2021,4.1
19115,2020,5.1
19115,2019,3.2
19115,2018,2.9
19115,2017,3.4
19115,2016,4.1
19115,2015,3.8
19115,2014,4.5
19115,2013,5.0
19115,2012,5.5
19115,2011,6.2
19117,2021,3.1
19117,2020,3.9
19117,2019,2.2
19117,2018,2.2
19117,2017,3.1
19117,2016,3.4
19117,2015,3.5
19117,2014,3.9
19117,2013,4.7
19117,2012,4.7
19117,2011,5.3
19119,2021,2.4
19119,2020,2.8
19119,2019,1.8
19119,2018,1.8
19119,2017,2.0
19119,2016,2.3
19119,2015,2.0
19119,2014,2.6
19119,2013,2.9
19119,2012,2.9
19119,2011,3.2
19121,2021,3.9
19121,2020,5.3
19121,2019,3.3
19121,2018,3.0
19121,2017,3.3
19121,2016,3.3
19121,2015,3.9
19121,2014,4.5
19121,2013,5.1
19121,2012,5.5
19121,2011,6.0
19123,2021,3.4
19123,2020,4.7
19123,2019,2.5
19123,2018,2.5
19123,2017,3.2
19123,2016,3.7
19123,2015,3.9
19123,2014,4.4
19123,2013,4.8
19123,2012,5.2
19123,2011,5.9
19125,2021,3.0
19125,2020,4.2
19125,2019,2.1
19125,2018,2.1
19125,2017,2.7
19125,2016,3.1
19125,2015,3.3
19125,2014,3.8
19125,2013,4.4
19125,2012,4.8
19125,2011,5.5
19127,2021,5.3
19127,2020,6.2
19127,2019,3.9
19127,2018,4.0
19127,2017,4.1
19127,2016,4.4
19127,2015,5.0
19127,2014,5.4
19127,2013,6.0
19127,2012,6.4
19127,2011,6.6
19129,2021,3.1
19129,2020,3.9
19129,2019,2.3
19129,2018,2.2
19129,2017,2.7
19129,2016,3.5
19129,2015,4.1
19129,2014,4.4
19129,2013,4.4
19129,2012,4.6
19129,2011,5.0
19131,2021,2.8
19131,2020,3.5
19131,2019,1.7
19131,2018,1.9
19131,2017,2.2
19131,2016,2.7
19131,2015,2.8
19131,2014,3.6
19131,2013,4.3
19131,2012,4.5
19131,2011,4.8
19133,2021,4.0
19133,2020,4.6
19133,2019,2.8
19133,2018,2.8
19133,2017,3.6
19133,2016,4.0
19133,2015,4.4
19133,2014,5.0
19133,2013,5.7
19133,2012,6.4
19133,2011,7.0
19135,2021,3.9
19135,2020,5.3
19135,2019,3.1
19135,2018,3.1
19135,2017,3.9
19135,2016,4.8
19135,2015,4.4
19135,2014,5.1
19135,2013,5.7
19135,2012,5.8
19135,2011,6.8
19137,2021,3.6
19137,2020,4.4
19137,2019,2.5
19137,2018,2.3
19137,2017,3.0
19137,2016,3.3
19137,2015,3.5
19137,2014,4.1
19137,2013,4.9
19137,2012,5.1
19137,2011,5.9
19139,2021,4.2
19139,2020,5.7
19139,2019,2.7
19139,2018,2.7
19139,2017,3.2
19139,2016,3.7
19139,2015,3.8
19139,2014,4.6
19139,2013,5.2
19139,2012,5.7
19139,2011,6.7
19141,2021,3.0
19141,2020,3.6
19141,2019,2.3
19141,2018,2.2
19141,2017,2.6
19141,2016,3.0
19141,2015,2.8
19141,2014,3.3
19141,2013,3.6
19141,2012,3.8
19141,2011,4.2
19143,2021,2.3
19143,2020,2.9
19143,2019,2.0
19143,2018,2.0
19143,2017,2.1
19143,2016,2.7
19143,2015,2.8
19143,2014,3.3
19143,2013,3.8
19143,2012,4.1
19143,2011,4.5
19145,2021,3.3
19145,2020,4.3
19145,2019,2.2
19145,2018,2.2
19145,2017,3.3
19145,2016,4.3
19145,2015,4.1
19145,2014,4.5
19145,2013,5.3
19145,2012,5.4
19145,2011,5.8
19147,2021,2.9
19147,2020,4.3
19147,2019,2.0
19147,2018,2.1
19147,2017,2.5
19147,2016,2.9
19147,2015,3.1
19147,2014,3.6
19147,2013,3.7
19147,2012,4.2
19147,2011,4.8
19149,2021,2.9
19149,2020,3.7
19149,2019,2.3
19149,2018,2.1
19149,2017,2.5
19149,2016,2.8
19149,2015,2.8
19149,2014,3.4
19149,2013,4.0
19149,2012,4.1
19149,2011,4.5
19151,2021,3.2
19151,2020,3.8
19151,2019,2.2
19151,2018,2.1
19151,2017,2.7
19151,2016,3.3
19151,2015,3.0
19151,2014,3.5
19151,2013,3.8
19151,2012,4.0
19151,2011,4.4
19153,2021,4.1
19153,2020,5.9
19153,2019,2.7
19153,2018,2.6
19153,2017,3.0
19153,2016,3.4
19153,2015,3.7
19153,2014,4.2
19153,2013,4.8
19153,2012,5.2
19153,2011,5.7
19155,2021,4.1
19155,2020,5.4
19155,2019,2.5
19155,2018,2.5
19155,2017,2.8
19155,2016,3.4
19155,2015,3.6
19155,2014,4.3
19155,2013,4.6
19155,2012,5.0
19155,2011,5.6
19157,2021,4.1
19157,2020,4.8
19157,2019,2.6
19157,2018,2.4
19157,2017,3.2
19157,2016,3.5
19157,2015,3.6
19157,2014,4.3
19157,2013,4.6
19157,2012,4.8
19157,2011,5.6
19159,2021,3.3
19159,2020,4.0
19159,2019,2.9
19159,2018,3.0
19159,2017,3.2
19159,2016,3.6
19159,2015,3.3
19159,2014,3.9
19159,2013,4.3
19159,2012,4.4
19159,2011,4.6
19161,2021,3.1
19161,2020,3.6
19161,2019,2.4
19161,2018,2.5
19161,2017,2.9
19161,2016,3.1
19161,2015,3.3
19161,2014,3.9
19161,2013,4.2
19161,2012,4.2
19161,2011,4.5
19163,2021,4.9
19163,2020,6.5
19163,2019,3.2
19163,2018,2.9
19163,2017,3.5
19163,2016,4.4
19163,2015,4.6
19163,2014,5.2
19163,2013,5.6
19163,2012,5.7
19163,2011,6.2
19165,2021,3.2
19165,2020,3.9
19165,2019,2.2
19165,2018,2.2
19165,2017,2.5
19165,2016,3.1
19165,2015,2.8
19165,2014,3.1
19165,2013,3.8
19165,2012,3.7
19165,2011,4.4
19167,2021,2.2
19167,2020,2.6
19167,2019,1.8
19167,2018,1.8
19167,2017,2.0
19167,2016,2.3
19167,2015,2.4
19167,2014,2.9
19167,2013,3.5
19167,2012,3.4
19167,2011,3.7
19169,2021,3.0
19169,2020,3.8
19169,2019,2.0
19169,2018,1.8
19169,2017,2.1
19169,2016,2.5
19169,2015,2.5
19169,2014,2.9
19169,2013,3.3
19169,2012,3.6
19169,2011,4.0
19171,2021,4.6
19171,2020,5.4
19171,2019,3.2
19171,2018,3.3
19171,2017,3.7
19171,2016,4.5
19171,2015,4.3
19171,2014,5.3
19171,2013,5.6
19171,2012,6.0
19171,2011,6.2
19173,2021,2.8
19173,2020,3.7
19173,2019,1.8
19173,2018,2.0
19173,2017,2.2
19173,2016,2.9
19173,2015,3.1
19173,2014,3.7
19173,2013,3.8
19173,2012,4.1
19173,2011,4.8
19175,2021,4.1
19175,2020,5.8
19175,2019,3.2
19175,2018,3.6
19175,2017,3.1
19175,2016,3.8
19175,2015,4.2
19175,2014,4.7
19175,2013,4.9
19175,2012,5.0
19175,2011,5.3
19177,2021,3.9
19177,2020,5.1
19177,2019,2.9
19177,2018,3.0
19177,2017,3.4
19177,2016,4.1
19177,2015,4.0
19177,2014,4.5
19177,2013,5.5
19177,2012,5.8
19177,2011,6.4
19179,2021,4.6
19179,2020,6.0
19179,2019,3.6
19179,2018,3.5
19179,2017,4.6
19179,2016,5.9
19179,2015,5.1
19179,2014,5.5
19179,2013,6.3
19179,2012,6.9
19179,2011,7.3
19181,2021,3.4
19181,2020,4.5
19181,2019,2.5
19181,2018,2.3
19181,2017,2.8
19181,2016,3.2
19181,2015,3.4
19181,2014,4.0
19181,2013,4.5
19181,2012,4.7
19181,2011,5.2
19183,2021,3.4
19183,2020,3.9
19183,2019,2.3
19183,2018,2.3
19183,2017,2.8
19183,2016,2.9
19183,2015,3.1
19183,2014,3.6
19183,2013,3.8
19183,2012,4.2
19183,2011,4.7
19185,2021,3.0
19185,2020,3.9
19185,2019,2.3
19185,2018,2.5
19185,2017,2.7
19185,2016,3.3
19185,2015,3.9
19185,2014,5.0
19185,2013,5.2
19185,2012,5.4
19185,2011,5.6
19187,2021,4.5
19187,2020,5.5
19187,2019,3.2
19187,2018,3.5
19187,2017,4.0
19187,2016,4.2
19187,2015,4.3
19187,2014,4.9
19187,2013,5.3
19187,2012,6.3
19187,2011,7.1
19189,2021,3.3
19189,2020,5.4
19189,2019,2.3
19189,2018,2.3
19189,2017,2.7
19189,2016,3.0
19189,2015,4.0
19189,2014,4.2
19189,2013,4.8
19189,2012,5.3
19189,2011,6.1
19191,2021,3.6
19191,2020,4.5
19191,2019,2.6
19191,2018,2.6
19191,2017,2.9
19191,2016,3.3
19191,2015,3.6
19191,2014,4.3
19191,2013,4.6
19191,2012,4.6
19191,2011,5.0
19193,2021,4.0
19193,2020,5.3
19193,2019,2.7
19193,2018,2.6
19193,2017,3.2
19193,2016,3.5
19193,2015,3.8
19193,2014,4.4
19193,2013,4.8
19193,2012,5.2
19193,2011,5.8
19195,2021,3.6
19195,2020,4.8
19195,2019,2.5
19195,2018,2.5
19195,2017,2.7
19195,2016,3.1
19195,2015,4.0
19195,2014,4.6
19195,2013,5.1
19195,2012,5.4
19195,2011,6.5
19197,2021,4.2
19197,2020,4.2
19197,2019,2.7
19197,2018,2.9
19197,2017,3.7
19197,2016,4.4
19197,2015,3.9
19197,2014,4.1
19197,2013,4.5
19197,2012,5.3
19197,2011,6.9
20001,2021,3.4
20001,2020,5.6
20001,2019,3.7
20001,2018,4.2
20001,2017,5.1
20001,2016,5.9
20001,2015,5.1
20001,2014,5.1
20001,2013,6.1
20001,2012,7.1
20001,2011,7.8
20003,2021,3.2
20003,2020,4.9
20003,2019,4.0
20003,2018,4.1
20003,2017,4.7
20003,2016,5.2
20003,2015,4.8
20003,2014,5.2
20003,2013,5.8
20003,2012,6.5
20003,2011,7.5
20005,2021,3.5
20005,2020,5.9
20005,2019,4.5
20005,2018,4.0
20005,2017,4.6
20005,2016,5.5
20005,2015,6.1
20005,2014,6.5
20005,2013,8.6
20005,2012,7.7
20005,2011,8.9
20007,2021,2.2
20007,2020,3.5
20007,2019,2.7
20007,2018,2.7
20007,2017,3.0
20007,2016,4.0
20007,2015,4.3
20007,2014,3.0
20007,2013,4.0
20007,2012,3.9
20007,2011,3.9
20009,2021,3.2
20009,2020,4.8
20009,2019,3.2
20009,2018,3.3
20009,2017,3.8
20009,2016,4.7
20009,2015,4.2
20009,2014,3.6
20009,2013,4.1
20009,2012,4.5
20009,2011,5.1
20011,2021,4.0
20011,2020,5.9
20011,2019,4.4
20011,2018,4.3
20011,2017,4.6
20011,2016,5.1
20011,2015,4.8
20011,2014,5.3
20011,2013,6.5
20011,2012,7.6
20011,2011,8.8
20013,2021,3.3
20013,2020,5.2
20013,2019,3.7
20013,2018,3.5
20013,2017,3.8
20013,2016,4.3
20013,2015,4.0
20013,2014,4.1
20013,2013,5.0
20013,2012,5.3
20013,2011,5.8
20015,2021,3.6
20015,2020,6.5
20015,2019,3.2
20015,2018,3.3
20015,2017,3.7
20015,2016,4.1
20015,2015,4.3
20015,2014,4.9
20015,2013,5.5
20015,2012,6.2
20015,2011,6.8
20017,2021,2.9
20017,2020,6.5
20017,2019,3.2
20017,2018,3.1
20017,2017,3.1
20017,2016,4.1
20017,2015,3.6
20017,2014,4.0
20017,2013,5.6
20017,2012,5.2
20017,2011,5.4
20019,2021,4.5
20019,2020,6.6
20019,2019,4.1
20019,2018,4.3
20019,2017,5.0
20019,2016,5.6
20019,2015,5.7
20019,2014,5.4
20019,2013,6.2
20019,2012,6.5
20019,2011,8.0
20021,2021,3.3
20021,2020,5.6
20021,2019,3.7
20021,2018,3.9
20021,2017,4.1
20021,2016,4.7
20021,2015,4.4
20021,2014,5.0
20021,2013,6.4
20021,2012,7.7
20021,2011,8.0
20023,2021,2.0
20023,2020,2.2
20023,2019,2.5
20023,2018,2.3
20023,2017,2.6
20023,2016,2.9
20023,2015,2.7
20023,2014,3.1
20023,2013,3.4
20023,2012,3.5
20023,2011,4.2
20025,2021,2.2
20025,2020,2.3
20025,2019,2.6
20025,2018,2.7
20025,2017,2.8
20025,2016,3.2
20025,2015,2.4
20025,2014,2.6
20025,2013,3.1
20025,2012,3.5
20025,2011,3.7
20027,2021,2.6
20027,2020,4.2
20027,2019,3.1
20027,2018,3.0
20027,2017,3.6
20027,2016,3.9
20027,2015,4.3
20027,2014,4.4
20027,2013,5.0
20027,2012,5.1
20027,2011,5.5
20029,2021,2.5
20029,2020,3.4
20029,2019,2.8
20029,2018,2.9
20029,2017,3.6
20029,2016,3.5
20029,2015,3.8
20029,2014,4.2
20029,2013,4.4
20029,2012,4.9
20029,2011,5.4
20031,2021,3.4
20031,2020,5.1
20031,2019,4.5
20031,2018,4.6
20031,2017,5.2
20031,2016,6.2
20031,2015,5.7
20031,2014,5.7
20031,2013,5.9
20031,2012,6.9
20031,2011,7.7
20033,2021,2.2
20033,2020,3.3
20033,2019,2.6
20033,2018,2.4
20033,2017,2.9
20033,2016,3.1
20033,2015,3.3
20033,2014,3.1
20033,2013,3.5
20033,2012,3.8
20033,2011,4.3
20035,2021,3.8
20035,2020,6.8
20035,2019,3.5
20035,2018,3.5
20035,2017,3.9
20035,2016,4.6
20035,2015,4.6
20035,2014,4.6
20035,2013,5.8
20035,2012,6.1
20035,2011,6.9
20037,2021,3.2
20037,2020,5.3
20037,2019,3.7
20037,2018,3.8
20037,2017,4.1
20037,2016,4.7
20037,2015,5.1
20037,2014,5.4
20037,2013,5.9
20037,2012,6.6
20037,2011,7.7
20039,2021,2.2
20039,2020,2.9
20039,2019,2.4
20039,2018,2.4
20039,2017,2.6
20039,2016,3.2
20039,2015,3.7
20039,2014,3.5
20039,2013,4.0
20039,2012,4.4
20039,2011,4.7
20041,2021,3.1
20041,2020,4.7
20041,2019,3.5
20041,2018,3.4
20041,2017,3.8
20041,2016,4.4
20041,2015,5.2
20041,2014,5.1
20041,2013,5.9
20041,2012,6.0
20041,2011,6.5
20043,2021,3.1
20043,2020,4.9
20043,2019,3.5
20043,2018,3.7
20043,2017,3.8
20043,2016,4.2
20043,2015,4.3
20043,2014,4.5
20043,2013,5.4
20043,2012,6.2
20043,2011,7.6
20045,2021,3.1
20045,2020,5.7
20045,2019,2.8
20045,2018,2.9
20045,2017,3.0
20045,2016,3.4
20045,2015,3.7
20045,2014,4.1
20045,2013,4.8
20045,2012,5.1
20045,2011,5.5
20047,2021,2.3
20047,2020,3.1
20047,2019,2.7
20047,2018,2.5
20047,2017,3.2
20047,2016,3.2
20047,2015,3.0
20047,2014,3.3
20047,2013,3.7
20047,2012,4.0
20047,2011,4.4
20049,2021,3.6
20049,2020,5.7
20049,2019,4.5
20049,2018,3.9
20049,2017,4.9
20049,2016,5.8
20049,2015,4.7
20049,2014,5.2
20049,2013,5.6
20049,2012,6.7
20049,2011,7.4
20051,2021,2.1
20051,2020,3.4
20051,2019,2.4
20051,2018,2.4
20051,2017,2.6
20051,2016,3.2
20051,2015,3.0
20051,2014,2.8
20051,2013,3.1
20051,2012,3.4
20051,2011,3.5
20053,2021,2.3
20053,2020,3.0
20053,2019,2.7
20053,2018,2.7
20053,2017,3.0
20053,2016,3.7
20053,2015,3.7
20053,2014,2.9
20053,2013,3.4
20053,2012,3.5
20053,2011,4.0
20055,2021,2.4
20055,2020,3.5
20055,2019,2.5
20055,2018,2.6
20055,2017,2.9
20055,2016,3.3
20055,2015,3.5
20055,2014,3.4
20055,2013,4.3
20055,2012,4.4
20055,2011,4.2
20057,2021,2.3
20057,2020,3.4
20057,2019,2.6
20057,2018,2.6
20057,2017,2.9
20057,2016,3.3
20057,2015,3.4
20057,2014,3.8
20057,2013,4.0
20057,2012,3.8
20057,2011,4.2
20059,2021,3.5
20059,2020,5.7
20059,2019,3.5
20059,2018,3.8
20059,2017,4.0
20059,2016,4.5
20059,2015,4.6
20059,2014,5.1
20059,2013,6.1
20059,2012,7.2
20059,2011,8.1
20061,2021,4.1
20061,2020,6.3
20061,2019,3.9
20061,2018,4.1
20061,2017,4.3
20061,2016,5.0
20061,2015,6.2
20061,2014,7.3
20061,2013,8.7
20061,2012,8.6
20061,2011,9.0
20063,2021,2.3
20063,2020,3.0
20063,2019,2.5
20063,2018,2.6
20063,2017,2.7
20063,2016,2.8
20063,2015,2.5
20063,2014,2.6
20063,2013,3.3
20063,2012,3.0
20063,2011,3.3
20065,2021,2.9
20065,2020,4.3
20065,2019,2.9
20065,2018,3.0
20065,2017,3.4
20065,2016,4.3
20065,2015,4.0
20065,2014,3.3
20065,2013,4.2
20065,2012,3.3
20065,2011,4.1
20067,2021,3.2
20067,2020,3.9
20067,2019,2.8
20067,2018,2.7
20067,2017,3.2
20067,2016,3.6
20067,2015,3.6
20067,2014,3.4
20067,2013,3.6
20067,2012,3.8
20067,2011,4.1
20069,2021,1.8
20069,2020,2.2
20069,2019,2.0
20069,2018,2.0
20069,2017,2.0
20069,2016,2.3
20069,2015,2.3
20069,2014,2.7
20069,2013,3.0
20069,2012,3.1
20069,2011,3.2
20071,2021,1.8
20071,2020,2.1
20071,2019,2.8
20071,2018,2.4
20071,2017,2.2
20071,2016,2.7
20071,2015,2.1
20071,2014,2.1
20071,2013,2.4
20071,2012,3.0
20071,2011,3.1
20073,2021,3.2
20073,2020,5.6
20073,2019,3.4
20073,2018,3.7
20073,2017,4.5
20073,2016,5.2
20073,2015,4.6
20073,2014,4.5
20073,2013,5.3
20073,2012,5.5
20073,2011,6.5
20075,2021,1.8
20075,2020,2.0
20075,2019,2.3
20075,2018,2.4
20075,2017,2.9
20075,2016,3.4
20075,2015,2.0
20075,2014,2.3
20075,2013,2.8
20075,2012,2.7
20075,2011,2.7
20077,2021,3.1
20077,2020,4.8
20077,2019,2.9
20077,2018,3.2
20077,2017,4.1
20077,2016,4.0
20077,2015,3.9
20077,2014,3.7
20077,2013,4.0
20077,2012,4.3
20077,2011,5.5
20079,2021,3.0
20079,2020,5.2
20079,2019,2.8
20079,2018,3.1
20079,2017,4.0
20079,2016,4.1
20079,2015,3.9
20079,2014,4.2
20079,2013,4.9
20079,2012,5.4
20079,2011,5.9
20081,2021,2.4
20081,2020,2.9
20081,2019,2.8
20081,2018,2.6
20081,2017,2.8
20081,2016,3.3
20081,2015,2.5
20081,2014,2.6
20081,2013,2.9
20081,2012,3.4
20081,2011,3.4
20083,2021,2.0
20083,2020,2.7
20083,2019,2.6
20083,2018,2.7
20083,2017,2.6
20083,2016,2.9
20083,2015,3.1
20083,2014,3.4
20083,2013,3.8
20083,2012,3.4
20083,2011,3.7
20085,2021,3.0
20085,2020,5.8
20085,2019,3.2
20085,2018,3.2
20085,2017,3.4
20085,2016,3.8
20085,2015,3.7
20085,2014,4.1
20085,2013,5.1
20085,2012,5.6
20085,2011,5.9
20087,2021,3.3
20087,2020,5.1
20087,2019,3.2
20087,2018,3.3
20087,2017,3.7
20087,2016,4.0
20087,2015,4.2
20087,2014,4.8
20087,2013,5.7
20087,2012,6.0
20087,2011,7.0
20089,2021,2.5
20089,2020,3.1
20089,2019,2.9
20089,2018,2.9
20089,2017,3.6
20089,2016,4.4
20089,2015,4.3
20089,2014,3.9
20089,2013,3.6
20089,2012,4.2
20089,2011,4.6
20091,2021,2.8
20091,2020,5.1
20091,2019,2.8
20091,2018,2.9
20091,2017,3.1
20091,2016,3.3
20091,2015,3.4
20091,2014,3.8
20091,2013,4.3
20091,2012,4.5
20091,2011,5.2
20093,2021,2.0
20093,2020,2.9
